n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
12,0.0,multi_layer_random,A2,0.03549361079937761,0.4774691853891303,-0.5407164409037206,0.6082922565832599,outer_plus_measurement,6
12,0.0,multi_layer_random,A3,0.03549361079937761,0.4774691853891303,-0.6515380987053436,0.7389932476465436,outer_plus_measurement,6
12,0.0,transitive_percolation,A1,-1.5652641980939597,0.7036306942396512,-2.3187991936607153,-0.8277675620167216,outer_plus_measurement,6
12,0.0,transitive_percolation,A2,-1.5652641980939597,0.7036306942396512,-2.3369871244586484,-0.7827351581725867,outer_plus_measurement,6
12,0.0,transitive_percolation,A3,-1.5652641980939597,0.7036306942396512,-2.183068529497813,-0.8101476918767876,outer_plus_measurement,6
12,0.1,KR_like,A1,-0.020911421343926883,0.35217590826785616,-0.5241871879170055,0.6296033235195206,outer_plus_measurement,6
12,0.1,KR_like,A2,0.17292163604353958,0.3723996348231394,-0.3076256227467628,0.6356714456632596,outer_plus_measurement,6
12,0.1,KR_like,A3,0.16478717457338643,0.37051747873947494,-0.47831178350422077,0.6683760229002843,outer_plus_measurement,6
12,0.1,absolute_layered,A1,1.2773386936311597,0.8192779836872145,0.6489748353464884,1.8336091147385125,outer_plus_measurement,6
12,0.1,absolute_layered,A2,1.4459507233492614,0.8287276264585971,0.852465277637429,1.9735056215424567,outer_plus_measurement,6
12,0.1,absolute_layered,A3,1.4239949278676984,0.8410665457204799,0.8095330914037506,1.9057446537105716,outer_plus_measurement,6
12,0.1,interval_order,A1,0.4784211871542823,1.0383591771045695,-0.39305352971515,1.3894182230787635,outer_plus_measurement,6
12,0.1,interval_order,A2,0.5902656879272612,1.0170744084394063,-0.34464817906811474,1.5502210361132889,outer_plus_measurement,6
12,0.1,interval_order,A3,0.5788247110483163,1.0186935218965991,-0.17213795777873783,1.4478817973233808,outer_plus_measurement,6
12,0.1,lorentzian_like_2d,A1,0.42482503313508496,0.26078756411619214,-0.05990006872501903,0.9794877292707314,outer_plus_measurement,6
12,0.1,lorentzian_like_2d,A2,0.47563122297915483,0.24053326364532848,-0.07619743532276335,0.9438323356240155,outer_plus_measurement,6
12,0.1,lorentzian_like_2d,A3,0.46619328491545,0.24153840707736268,-0.06017072944246209,1.0522035759571264,outer_plus_measurement,6
12,0.1,lorentzian_like_3d,A1,-1.3411594940113056,0.4499061505500382,-1.9336550150551435,-0.7685665985426222,outer_plus_measurement,6
12,0.1,lorentzian_like_3d,A2,-0.7949236771995286,0.20737365659545903,-1.1972691567284586,-0.34258647096864764,outer_plus_measurement,6
12,0.1,lorentzian_like_3d,A3,-0.8103847932611478,0.2041026380917259,-1.2992496523273966,-0.3409636174175114,outer_plus_measurement,6
12,0.1,multi_layer_random,A1,-0.03344379256339359,0.4769892726766713,-0.6556200522849196,0.640407856827428,outer_plus_measurement,6
12,0.1,multi_layer_random,A2,0.031814040825181536,0.422725347668713,-0.5510274375028466,0.631585256453596,outer_plus_measurement,6
