n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
100,0.5,lorentzian_like_4d,A4,-0.3447594472390459,0.42083064670469156,0.20940047667979175,0.9465598381794362,1.2036007818807808,16
100,0.5,lorentzian_like_3d,A4,-0.20454191771501548,0.17249327262737363,0.20283478995519535,0.15890912448628333,-0.0912655864574643,16
100,0.5,multi_layer_random,A4,-0.17016869578789218,0.31760081083134584,0.2296406539521862,0.20370165568172052,0.0670659197876567,16
100,0.5,random_layered_k6_tapered,A4,0.07175323497154243,0.1352251196185161,0.16492857977296355,-0.33672241371879535,-0.5299383574945058,16
100,0.5,random_layered_k6_middle_heavy,A4,0.2460503856919547,0.1579974907708084,0.20450931921991966,-0.46320460073315634,-0.4343084300824033,16
100,0.5,absolute_layered,A4,0.43256335218669584,0.5149628527391984,6.661620653426113e-16,0.5590527985335887,1.983232301440569,16
100,0.5,lorentzian_like_5d,A4,0.44795136015480586,0.5016662848709585,0.21270615322692565,1.4660255085139946,3.8279537373376007,16
100,0.5,random_layered_k6_uniform,A4,0.46829022812239496,0.09321265470259561,0.18131623488345744,-0.6698374259661357,-0.40309439568748145,16
100,0.5,random_layered_k6_longjump,A4,0.4736400146323424,0.09429651991519085,0.18021393044249856,-0.6360300486970237,-0.3247800681293628,16
100,0.5,interval_order,A4,0.6314516728212243,0.49432388744208927,0.22457788329683026,-0.8078002193317834,-0.3526970930211183,16
100,0.5,random_layered_k8_uniform,A4,1.1827225455306585,0.11825228875475562,0.17593996034446596,-1.0403415230166806,0.28476204502795577,16
100,0.5,lorentzian_like_2d,A4,1.691684520399927,0.16828886989569006,0.18388125225001586,-1.3018324343124243,0.7797041721750051,16
100,0.5,KR_2layer,A4,1.7987847556627377,0.053076910934805425,0.3407161682012489,1.7800999278978553,7.157769367121186,16
100,0.5,transitive_percolation,A4,1.8340956814078073,0.315605567575752,0.23313222756731392,-0.8538850501170854,1.960421262581444,16
100,1.0,random_layered_k4_uniform,A4,-1.4806202547331855,0.2423313014079497,0.19418196857445616,0.04240250410118248,-1.4382177506320029,16
100,1.0,KR_like,A4,-1.121983405454774,0.270700723910657,0.24611162118881003,0.7119770563801574,-0.4100063490746165,16
100,1.0,KR_4layer,A4,-0.9550404871181793,0.47650711417109753,0.24308169374991187,0.28748591107033195,-0.6675545760478475,16
100,1.0,lorentzian_like_3d,A4,-0.25017471094374766,0.34967355497635855,0.20283478995519535,0.15890912448628333,-0.0912655864574643,16
100,1.0,random_layered_k6_tapered,A4,-0.1932159437757105,0.2308889447368545,0.16492857977296355,-0.33672241371879535,-0.5299383574945058,16
100,1.0,multi_layer_random,A4,-0.13663573589406383,0.731201087969466,0.2296406539521862,0.20370165568172052,0.0670659197876567,16
100,1.0,random_layered_k6_middle_heavy,A4,0.02889617065075305,0.2934557069349907,0.20450931921991966,-0.46320460073315634,-0.4343084300824033,16
100,1.0,lorentzian_like_4d,A4,0.25704094370134456,0.8340567863183916,0.20940047667979175,0.9465598381794362,1.2036007818807808,16
